step,fmin,action
405,0.04434516184761128,create_method
406,0.04434516184761128,call_method
407,0.04434516184761128,call_method
408,0.04434516184761128,update_method
409,0.04434516184761128,call_method
410,0.04434516184761128,update_method
411,0.04434516184761128,update_method
412,0.04434516184761128,create_method
413,0.04434516184761128,update_method
414,0.04434516184761128,call_method
415,0.016949428039169656,update_method
416,0.016949428039169656,call_method
417,0.04434516184761128,update_method
418,0.04434516184761128,update_method
419,0.04434516184761128,create_method
420,0.04434516184761128,create_method
421,0.2009883701363825,remove_method
422,0.2009883701363825,create_method
423,0.2009883701363825,update_method
424,0.2009883701363825,update_method
425,0.2009883701363825,call_method
426,0.2009883701363825,call_method
427,0.18530624181358735,update_method
428,0.2170593683127604,remove_method
429,0.2170593683127604,update_method
430,0.2170593683127604,call_method
431,0.062036684815831244,remove_method
432,0.062036684815831244,call_method
433,0.062036684815831244,update_method
434,0.062036684815831244,update_method
435,0.062036684815831244,call_method
436,0.062036684815831244,call_method
437,0.062036684815831244,call_method
438,0.062036684815831244,update_method
439,0.062036684815831244,create_method
440,0.062036684815831244,call_method
441,0.062036684815831244,call_method
442,0.062036684815831244,call_method
443,0.062036684815831244,call_method
444,0.062036684815831244,create_method
445,0.062036684815831244,call_method
446,0.062036684815831244,update_method
447,0.062036684815831244,update_method
448,0.062036684815831244,update_method
449,0.062036684815831244,update_method
450,0.062036684815831244,call_method
451,0.062036684815831244,call_method
452,0.14543473426967735,call_method
453,0.14543473426967735,update_method
454,0.14543473426967735,update_method
455,0.24522807786390433,remove_method
456,0.24522807786390433,call_method
457,0.24522807786390433,call_method
458,0.24522807786390433,create_method
459,0.24522807786390433,update_method
460,0.24522807786390433,call_method
461,0.24522807786390433,call_method
462,0.15499886098575533,update_method
463,0.24522807786390433,update_method
464,0.2019866798040757,call_method
465,0.2019866798040757,update_method
466,0.2019866798040757,update_method
467,0.2019866798040757,call_method
468,0.2019866798040757,update_method
469,0.2019866798040757,call_method
470,0.2019866798040757,update_method
471,0.2019866798040757,call_method
472,0.2019866798040757,call_method
473,0.2019866798040757,update_method
474,0.1926364710829106,call_method
475,0.1926364710829106,create_method
476,0.1926364710829106,call_method
477,0.1926364710829106,update_method
478,0.1926364710829106,call_method
479,0.09018263908623991,update_method
480,0.1926364710829106,update_method
481,0.1926364710829106,update_method
482,0.1926364710829106,call_method
483,0.048166955640745135,call_method
484,0.025224992318963246,update_method
485,0.048166955640745135,update_method
486,0.048166955640745135,call_method
487,0.048166955640745135,update_method
488,0.1926364710829106,call_method
489,0.1926364710829106,update_method
490,0.00902107024991794,call_method
491,0.1926364710829106,remove_method
492,0.1926364710829106,update_method
493,0.05985897207350732,update_method
494,0.05985897207350732,call_method
495,0.05985897207350732,call_method
496,0.0768211091245935,update_method
497,0.0768211091245935,update_method
498,0.0768211091245935,call_method
499,0.0768211091245935,call_method
500,0.0768211091245935,call_method
501,0.0768211091245935,call_method
502,0.0768211091245935,call_method
503,0.0768211091245935,call_method
504,0.20612409910531027,call_method
505,0.20612409910531027,update_method
506,0.20612409910531027,call_method
507,0.20612409910531027,update_method
508,0.20612409910531027,call_method
509,0.20363087802033553,create_method
510,0.20363087802033553,update_method
511,0.20363087802033553,call_method
512,0.20363087802033553,update_method
513,0.20363087802033553,update_method
514,0.20363087802033553,create_method
515,0.20363087802033553,update_method
516,0.20612409910531027,call_method
517,0.16740757162123776,create_method
518,0.16740757162123776,call_method
519,0.16740757162123776,update_method
520,0.16740757162123776,call_method
521,0.16740757162123776,call_method
522,0.16740757162123776,call_method
523,0.16740757162123776,create_method
524,0.16740757162123776,call_method
525,0.16740757162123776,update_method
526,0.16740757162123776,call_method
527,0.16740757162123776,call_method
528,0.16740757162123776,call_method
529,0.16740757162123776,update_method
530,0.16740757162123776,update_method
531,0.16740757162123776,update_method
532,0.16740757162123776,update_method
533,0.16740757162123776,update_method
534,0.16740757162123776,update_method
535,0.16740757162123776,update_method
536,0.16740757162123776,update_method
537,0.16740757162123776,call_method
538,0.08843655643608772,call_method
539,0.16740757162123776,call_method
540,0.16740757162123776,update_method
541,0.16740757162123776,update_method
542,0.16740757162123776,call_method
543,0.16740757162123776,call_method
544,0.16740757162123776,update_method
545,0.16740757162123776,update_method
546,0.24966143509562466,remove_method
547,0.24966143509562466,update_method
548,0.24966143509562466,create_method
549,0.24966143509562466,update_method
550,0.24966143509562466,update_method
551,0.24966143509562466,update_method
552,0.18898414864635227,update_method
553,0.18898414864635227,call_method
554,0.24966143509562466,update_method
555,0.026718605593193723,update_method
556,0.026718605593193723,call_method
557,0.11303805150548485,update_method
558,0.11303805150548485,call_method
559,0.2505020355924247,remove_method
560,0.1284067237403016,create_method
561,0.1284067237403016,update_method
562,0.2505020355924247,call_method
563,0.2505020355924247,call_method
564,0.1901515744871236,update_method
565,0.2505020355924247,update_method
566,0.2505020355924247,update_method
567,0.2505020355924247,update_method
568,0.017199057586057664,update_method
569,0.2505020355924247,update_method
570,0.2505020355924247,call_method
571,0.27771184120669623,remove_method
572,0.27771184120669623,update_method
573,0.27771184120669623,update_method
574,0.19368525559179905,update_method
575,0.15339530063195173,call_method
576,0.15339530063195173,update_method
577,0.27771184120669623,call_method
578,0.27771184120669623,create_method
579,0.27771184120669623,call_method
580,0.16164207529577967,update_method
581,0.27771184120669623,update_method
582,0.27771184120669623,create_method
583,0.10324580284185114,update_method
584,0.27771184120669623,update_method
585,0.11150987142363533,create_method
586,0.27771184120669623,remove_method
587,0.06438747068192985,update_method
588,0.05303243222756138,call_method
589,0.05303243222756138,update_method
590,0.05303243222756138,call_method
591,0.05303243222756138,call_method
592,0.05303243222756138,call_method
593,0.05303243222756138,update_method
594,0.05303243222756138,update_method
595,0.05303243222756138,create_method
596,0.05303243222756138,update_method
597,0.05303243222756138,call_method
598,0.09107038128184197,remove_method
599,0.2836740925059048,remove_method
600,0.3250415381301629,remove_method
601,0.3250415381301629,update_method
602,0.08599963562287305,update_method
603,0.06246948017163567,update_method
604,0.3250415381301629,update_method
605,0.3250415381301629,call_method
606,0.3250415381301629,update_method
607,0.20542740731959774,update_method
608,0.27458754718190914,update_method
609,0.27458754718190914,call_method
610,0.29502634654245674,call_method
611,0.3250415381301629,remove_method
612,0.08598970231141445,update_method
613,0.3250415381301629,update_method
614,0.247716634163616,update_method
615,0.247716634163616,call_method
616,0.247716634163616,call_method
617,0.3250415381301629,call_method
618,0.3250415381301629,update_method
619,0.3250415381301629,update_method
620,0.2730259768220272,call_method
621,0.3250415381301629,update_method
622,0.3119664825631582,update_method
623,0.3250415381301629,update_method
624,0.3250415381301629,call_method
625,0.3250415381301629,call_method
626,0.29428938366037183,call_method
627,0.29428938366037183,update_method
628,0.29428938366037183,update_method
629,0.1664391221194238,call_method
630,0.1664391221194238,update_method
631,0.004630390253350769,update_method
632,0.08565051484669928,update_method
633,0.1664391221194238,update_method
634,0.1664391221194238,update_method
635,0.1664391221194238,call_method
636,0.1664391221194238,call_method
637,0.1664391221194238,call_method
638,0.29428938366037183,call_method
639,0.29428938366037183,call_method
640,0.29428938366037183,update_method
641,0.2530706626521546,create_method
642,0.2530706626521546,update_method
643,0.2530706626521546,call_method
644,0.11251753047778967,call_method
645,0.06306954839906076,update_method
646,0.06306954839906076,create_method
647,0.06306954839906076,call_method
648,0.06306954839906076,create_method
649,0.2530706626521546,update_method
650,0.2530706626521546,update_method
651,0.2530706626521546,call_method
652,0.2530706626521546,call_method
653,0.2530706626521546,update_method
654,0.2530706626521546,call_method
655,0.2530706626521546,update_method
656,0.2530706626521546,update_method
657,0.2530706626521546,create_method
658,0.2530706626521546,call_method
659,0.2530706626521546,update_method
660,0.2530706626521546,call_method
661,0.27258145577001947,call_method
662,0.27258145577001947,update_method
663,0.2638757501992194,create_method
664,0.2638757501992194,update_method
665,0.1543873229720918,call_method
666,0.1543873229720918,create_method
667,0.1543873229720918,update_method
668,0.1543873229720918,update_method
669,0.1543873229720918,update_method
670,0.1543873229720918,call_method
671,0.1543873229720918,update_method
672,0.0323354858400321,update_method
673,0.1543873229720918,update_method
674,0.1543873229720918,update_method
675,0.06992655587783869,update_method
676,0.1543873229720918,update_method
677,0.0991262692426289,call_method
678,0.0991262692426289,call_method
679,0.0991262692426289,call_method
680,0.0991262692426289,call_method
681,0.0991262692426289,call_method
682,0.0991262692426289,call_method
683,0.0991262692426289,call_method
684,0.1534582759195402,update_method
685,0.15563192246817326,remove_method
686,0.014036351975871386,call_method
687,0.014036351975871386,call_method
688,0.10367294242190406,update_method
689,0.10367294242190406,update_method
690,0.09913713528372592,call_method
691,0.09913713528372592,call_method
692,0.09913713528372592,call_method
693,0.09913713528372592,update_method
694,0.09628233892754445,call_method
695,0.09913713528372592,remove_method
696,0.10367294242190406,remove_method
697,0.10367294242190406,call_method
698,0.10367294242190406,call_method
699,0.10367294242190406,call_method
700,0.0038874928339720505,update_method
701,0.10367294242190406,remove_method
702,0.03594413481676062,update_method
703,0.03594413481676062,create_method
704,0.10367294242190406,update_method
705,0.10367294242190406,call_method
706,0.27258145577001947,remove_method
707,0.03386878242036362,update_method
708,0.256384083082386,update_method
709,0.27258145577001947,update_method
710,0.27258145577001947,call_method
711,0.21362932826834302,update_method
712,0.21362932826834302,call_method
713,0.25382842620559176,call_method
714,0.25382842620559176,call_method
715,0.25382842620559176,call_method
716,0.27258145577001947,remove_method
717,0.05508345719945362,call_method
718,0.1741363386126733,call_method
719,0.1741363386126733,call_method
720,0.1741363386126733,call_method
721,0.1741363386126733,update_method
722,0.1741363386126733,create_method
723,0.1741363386126733,call_method
724,0.03676605724060944,update_method
725,0.03676605724060944,call_method
726,0.1741363386126733,update_method
727,0.1741363386126733,call_method
728,0.1741363386126733,update_method
729,0.08348093771725618,update_method
730,0.08348093771725618,call_method
731,0.08498988699956833,update_method
732,0.1741363386126733,call_method
733,0.1741363386126733,call_method
734,0.16256633691454614,update_method
735,0.1741363386126733,update_method
736,0.1741363386126733,call_method
737,0.1741363386126733,call_method
738,0.1741363386126733,update_method
739,0.1741363386126733,call_method
740,0.1741363386126733,call_method
741,0.1741363386126733,update_method
742,0.1741363386126733,create_method
743,0.1741363386126733,update_method
744,0.08250021211079961,call_method
745,0.08250021211079961,call_method
746,0.08250021211079961,call_method
747,0.08250021211079961,update_method
748,0.08250021211079961,update_method
749,0.08250021211079961,update_method
750,0.08250021211079961,update_method
751,0.08250021211079961,call_method
752,0.08250021211079961,call_method
753,0.08250021211079961,call_method
754,0.08250021211079961,update_method
755,0.08250021211079961,update_method
756,0.08250021211079961,call_method
757,0.08250021211079961,call_method
758,0.08250021211079961,update_method
759,0.08250021211079961,call_method
760,0.08250021211079961,update_method
761,0.08250021211079961,update_method
762,0.08250021211079961,update_method
763,0.08250021211079961,update_method
764,0.08250021211079961,create_method
765,0.08250021211079961,update_method
766,0.08250021211079961,update_method
767,0.08250021211079961,update_method
768,0.08250021211079961,create_method
769,0.08250021211079961,call_method
770,0.14943089871228588,remove_method
771,0.2053792101007369,call_method
772,0.2053792101007369,call_method
773,0.2053792101007369,update_method
774,0.2053792101007369,update_method
775,0.2053792101007369,update_method
776,0.2053792101007369,update_method
777,0.2053792101007369,call_method
778,0.0020617570512655448,update_method
779,0.2053792101007369,remove_method
780,0.2053792101007369,call_method
781,0.2053792101007369,update_method
782,0.09995183958617027,update_method
783,0.2053792101007369,update_method
784,0.2053792101007369,call_method
785,0.2053792101007369,update_method
786,0.2053792101007369,update_method
787,0.2053792101007369,call_method
788,0.2053792101007369,call_method
789,0.2053792101007369,create_method
790,0.2053792101007369,call_method
791,0.2053792101007369,call_method
792,0.2053792101007369,call_method
793,0.2053792101007369,create_method
794,0.1356019357539171,create_method
795,0.1356019357539171,update_method
796,0.1356019357539171,call_method
797,0.1356019357539171,update_method
798,0.1356019357539171,update_method
799,0.1356019357539171,update_method
800,0.1356019357539171,call_method
801,0.1356019357539171,call_method
802,0.1356019357539171,create_method
803,0.1356019357539171,call_method
804,0.1356019357539171,call_method
805,0.14514199879788092,remove_method
806,0.2053792101007369,update_method
807,0.2053792101007369,call_method
808,0.2053792101007369,update_method
809,0.08533674209105824,update_method
810,0.2053792101007369,update_method
811,0.2548690285433244,remove_method
812,0.2548690285433244,create_method
813,0.2548690285433244,update_method
814,0.2548690285433244,call_method
815,0.13506217928248,call_method
816,0.2548690285433244,update_method
817,0.2548690285433244,update_method
818,0.15343117667673634,update_method
819,0.2548690285433244,update_method
820,0.2548690285433244,call_method
821,0.2548690285433244,update_method
822,0.2548690285433244,update_method
823,0.10556140802225855,call_method
824,0.10556140802225855,call_method
825,0.10556140802225855,update_method
826,0.10556140802225855,update_method
827,0.10556140802225855,call_method
828,0.10556140802225855,update_method
829,0.10556140802225855,call_method
830,0.10556140802225855,call_method
831,0.10142963616748757,update_method
832,0.10142963616748757,call_method
833,0.10556140802225855,update_method
834,0.10556140802225855,call_method
835,0.05527386106533938,call_method
836,0.05527386106533938,update_method
837,0.05527386106533938,create_method
838,0.0065631858497501305,update_method
839,0.0065631858497501305,create_method
840,0.0065631858497501305,call_method
841,0.05527386106533938,update_method
842,0.05527386106533938,call_method
843,0.004147425811275363,call_method
844,0.004147425811275363,call_method
845,0.004147425811275363,update_method
846,0.004147425811275363,call_method
847,0.004147425811275363,update_method
848,0.004147425811275363,create_method
849,0.004147425811275363,update_method
850,0.004147425811275363,update_method
851,0.05527386106533938,call_method
852,0.05527386106533938,create_method
853,0.05527386106533938,call_method
854,0.05527386106533938,create_method
855,0.05527386106533938,update_method
856,0.05527386106533938,update_method
857,0.05527386106533938,update_method
858,0.05527386106533938,update_method
859,0.05527386106533938,call_method
860,0.05527386106533938,update_method
861,0.05527386106533938,call_method
862,0.10556140802225855,remove_method
863,0.10556140802225855,create_method
864,0.10556140802225855,update_method
865,0.10556140802225855,update_method
866,0.10556140802225855,call_method
867,0.10556140802225855,update_method
868,0.10556140802225855,update_method
869,0.10556140802225855,call_method
870,0.10556140802225855,call_method
871,0.11425058262339505,remove_method
872,0.11425058262339505,update_method
873,0.11425058262339505,call_method
874,0.11425058262339505,call_method
875,0.11425058262339505,call_method
876,0.11425058262339505,update_method
877,0.14373144835723362,remove_method
878,0.14373144835723362,call_method
879,0.2059523839540922,update_method
880,0.2059523839540922,call_method
881,0.13070852324499893,update_method
882,0.2059523839540922,remove_method
883,0.11159266052557981,update_method
884,0.11159266052557981,call_method
885,0.2059523839540922,remove_method
886,0.2059523839540922,update_method
887,0.2059523839540922,update_method
888,0.2654263386079827,call_method
889,0.2654263386079827,create_method
890,0.06363075110170802,update_method
891,0.2654263386079827,update_method
892,0.2654263386079827,update_method
893,0.2654263386079827,update_method
894,0.2654263386079827,update_method
895,0.2654263386079827,call_method
896,0.2654263386079827,update_method
897,0.24503512865126542,call_method
898,0.060759046733713906,call_method
899,0.060759046733713906,update_method
900,0.060759046733713906,call_method
901,0.004932464050226071,call_method
902,0.004932464050226071,call_method
903,0.060759046733713906,call_method
904,0.060759046733713906,update_method
905,0.060759046733713906,update_method
906,0.060759046733713906,update_method
907,0.060759046733713906,update_method
908,0.060759046733713906,update_method
909,0.060759046733713906,call_method
910,0.060759046733713906,call_method
911,0.060759046733713906,call_method
912,0.060759046733713906,update_method
913,0.060759046733713906,create_method
914,0.060759046733713906,create_method
915,0.060759046733713906,call_method
916,0.060759046733713906,update_method
917,0.021355586159460427,update_method
918,0.060759046733713906,update_method
919,0.060759046733713906,update_method
920,0.060759046733713906,update_method
921,0.060759046733713906,call_method
922,0.060759046733713906,update_method
923,0.060759046733713906,create_method
924,0.060759046733713906,update_method
925,0.060759046733713906,update_method
926,0.04686372946340667,call_method
927,0.04686372946340667,update_method
928,0.04686372946340667,call_method
929,0.04686372946340667,call_method
